url,real_caption,random_caption,description,caption1,caption2,caption3,response_text
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_337.jpeg?raw=true,"Yes, I asked very politely. But he still says the rest room in there is for employees only.",Let's just say I thought I had one wish left.,"The illustration shows two individuals sitting on a desert island under a palm tree next to a tiny hut and a bus stop bench, humorously implying the incongruity of a bus stop in such a remote location.",Let's just say I thought I had one wish left.,"Yes, I asked very politely. But he still says the rest room in there is for employees only.","The illustration shows two individuals sitting on a desert island under a palm tree next to a tiny hut and a bus stop bench, humorously implying the incongruity of a bus stop in such a remote location.","{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_343.jpeg?raw=true,"No, really. Your chariot awaits.",THE St. Francis?,"The black-and-white illustration depicts a humorous scene where a chariot drawn by a team of cats is parked on a street, seemingly getting a ticket from a traffic officer as bewildered onlookers watch.",THE St. Francis?,"The black-and-white illustration depicts a humorous scene where a chariot drawn by a team of cats is parked on a street, seemingly getting a ticket from a traffic officer as bewildered onlookers watch.","No, really. Your chariot awaits.","{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_347.jpeg?raw=true,I think my wife is having us tailed.,"Frankly, your brochure is a bit misleading.","The image shows two people in a bedroom with a third, smaller figure, which appears to be a puppet, sitting between them on the bed, suggesting a humorous or surreal scenario.","Frankly, your brochure is a bit misleading.",I think my wife is having us tailed.,"The image shows two people in a bedroom with a third, smaller figure, which appears to be a puppet, sitting between them on the bed, suggesting a humorous or surreal scenario.","{""selected caption number"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_348.jpeg?raw=true,They keep watch on the offshore accounts.,The queen has agreed to split everything fifty-fifty.,"The image depicts a surreal landscape with large stone statues of heads resembling Easter Island moai, while two small human figures stand in the foreground conversing.",The queen has agreed to split everything fifty-fifty.,They keep watch on the offshore accounts.,"The image depicts a surreal landscape with large stone statues of heads resembling Easter Island moai, while two small human figures stand in the foreground conversing.","{""selected caption number"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_351.jpeg?raw=true,Come on! Do you have any idea how long it took to get through the turnstiles?,"We don't have much of a sex life, but he's good at finding keys in the swimming pool.","The image is a humorous cartoon depicting a person in a detective-style outfit standing at a subway entrance on 42nd Street, appearing perplexed by a flock of sheep exiting the train car, while other subway passengers look on with varying reactions.","We don't have much of a sex life, but he's good at finding keys in the swimming pool.","The image is a humorous cartoon depicting a person in a detective-style outfit standing at a subway entrance on 42nd Street, appearing perplexed by a flock of sheep exiting the train car, while other subway passengers look on with varying reactions.",Come on! Do you have any idea how long it took to get through the turnstiles?,"{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_364.jpeg?raw=true,You're cut out for this job.,"I'm looking forward to casual Friday, when I can put on some flats.","The image is a black-and-white cartoon depicting a man wearing a hat, seated at a bar and smiling at an ambiguous figure with a pipe that is part of the bar's design, creating an optical illusion.","I'm looking forward to casual Friday, when I can put on some flats.","The image is a black-and-white cartoon depicting a man wearing a hat, seated at a bar and smiling at an ambiguous figure with a pipe that is part of the bar's design, creating an optical illusion.",You're cut out for this job.,"{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_372.jpeg?raw=true,And Bob here came to us from a jewelry box.,"Sorry, but I have to play it where it lies.",The image is a black-and-white cartoon showing a person working intently at a computer in an office environment while two identical-looking supervisors stand behind observing.,And Bob here came to us from a jewelry box.,"Sorry, but I have to play it where it lies.",The image is a black-and-white cartoon showing a person working intently at a computer in an office environment while two identical-looking supervisors stand behind observing.,"{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_378.jpeg?raw=true,"Aye, they'll be baskets of treasure for us upon Easter island.","Fortunately, our time is up.","The image is a cartoon showing two pirates, one with a pair of rabbits on his shoulder instead of the traditional parrot, standing on a dock with a ship in the background.","Aye, they'll be baskets of treasure for us upon Easter island.","The image is a cartoon showing two pirates, one with a pair of rabbits on his shoulder instead of the traditional parrot, standing on a dock with a ship in the background.","Fortunately, our time is up.","{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_384.jpeg?raw=true,I wish they would just go back to tapping our phone lines.,Would it kill you to use a few of your roaming minutes?,"The black and white cartoon features a group of four men in a meeting, with the room's windows humorously resembling an annoyed face due to the positioning of the curtains and lower window sashes.","The black and white cartoon features a group of four men in a meeting, with the room's windows humorously resembling an annoyed face due to the positioning of the curtains and lower window sashes.",I wish they would just go back to tapping our phone lines.,Would it kill you to use a few of your roaming minutes?,"{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_388.jpeg?raw=true,"Sorry, but I have to play it where it lies.",You don't have to tell me it's a vanishing breed.,"The image is a humorous cartoon showing a group of surgeons in an operating room looking perplexed as a baseball player enters, suggesting a mix-up or confusion between a baseball game and a surgical operation.","Sorry, but I have to play it where it lies.",You don't have to tell me it's a vanishing breed.,"The image is a humorous cartoon showing a group of surgeons in an operating room looking perplexed as a baseball player enters, suggesting a mix-up or confusion between a baseball game and a surgical operation.","{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_393.jpeg?raw=true,"Business school changed you, Son.","Forgot my underwear, shirt, suit, belt, tie, and watch.","Two cartoon characters are standing on clouds, with the one in front brandishing a lightning bolt and the other sneakily cutting the cloud beneath them with scissors.","Business school changed you, Son.","Two cartoon characters are standing on clouds, with the one in front brandishing a lightning bolt and the other sneakily cutting the cloud beneath them with scissors.","Forgot my underwear, shirt, suit, belt, tie, and watch.","{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_412.jpeg?raw=true,Can't I just laugh till it hurts?,Or we go to Plan B and slip something in his coffee.,"The image shows a stylized drawing of a tall woman in a black outfit leaning against a palm tree on a small island, while a shorter clownish figure looks up at her.","The image shows a stylized drawing of a tall woman in a black outfit leaning against a palm tree on a small island, while a shorter clownish figure looks up at her.",Can't I just laugh till it hurts?,Or we go to Plan B and slip something in his coffee.,"{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_413.jpeg?raw=true,Isn't it great how so many their age are pursuing second careers?,"As a weasel, I need your vote.","The image shows four people engaging in what appears to be a friendly exchange on a sidewalk, with one man in a bowler hat gesturing enthusiastically.","As a weasel, I need your vote.","The image shows four people engaging in what appears to be a friendly exchange on a sidewalk, with one man in a bowler hat gesturing enthusiastically.",Isn't it great how so many their age are pursuing second careers?,"{""selected caption number"":""3"",""caption text"":""Isn't it great how so many their age are pursuing second careers?""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_415.jpeg?raw=true,Robin totalled the Batmobile—again!,I keep forming inappropriate attachments.,"A person dressed as a superhero stands at a subway station labeled ""14th Street,"" looking perplexed at a man reading a map.",I keep forming inappropriate attachments.,"A person dressed as a superhero stands at a subway station labeled ""14th Street,"" looking perplexed at a man reading a map.",Robin totalled the Batmobile—again!,"```json
{2: ""A person dressed as a superhero stands at a subway station labeled '14th Street,' looking perplexed at a man reading a map.""}
```"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_421.jpeg?raw=true,"Every time I go to Williamsburg, I just feel more and more out of place.",They ignored your first ten. What makes you think you'll do any better with these?,"The image is a whimsical illustration showing a group of rhinoceroses seated at tables in a cafe as if they were customers, while two humans stand in the background holding drinks.","Every time I go to Williamsburg, I just feel more and more out of place.",They ignored your first ten. What makes you think you'll do any better with these?,"The image is a whimsical illustration showing a group of rhinoceroses seated at tables in a cafe as if they were customers, while two humans stand in the background holding drinks.","{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_422.jpeg?raw=true,I know I have a book in me.,Isn't it great how so many their age are pursuing second careers?,"The image depicts a turtle standing next to a tree piled with numerous directional signs, seemingly overwhelmed by the choices in a forest setting.",Isn't it great how so many their age are pursuing second careers?,I know I have a book in me.,"The image depicts a turtle standing next to a tree piled with numerous directional signs, seemingly overwhelmed by the choices in a forest setting.","{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_446.jpeg?raw=true,It says here that service is not included.,It's Karma !! But who'da thunk the hamsters would inherit the earth?,"A cartoon illustrates a humorous scene where one diner has sunk into a very large pie, while the others appear unaware and focused on their menus.",It says here that service is not included.,"A cartoon illustrates a humorous scene where one diner has sunk into a very large pie, while the others appear unaware and focused on their menus.",It's Karma !! But who'da thunk the hamsters would inherit the earth?,"{""selected caption number"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_508.jpeg?raw=true,It was in international waters.,I think we need a new sex therapist.,"The image shows a cartoon of two men in a room, one seemingly dressed as a security guard with his arms crossed, looking skeptically at a shark lying on a table, while the other man, holding a clipboard, is presenting the shark with a badge or card, creating a humorous and absurd situation.",It was in international waters.,I think we need a new sex therapist.,"The image shows a cartoon of two men in a room, one seemingly dressed as a security guard with his arms crossed, looking skeptically at a shark lying on a table, while the other man, holding a clipboard, is presenting the shark with a badge or card, creating a humorous and absurd situation.","{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_509.jpeg?raw=true,Please! I have a wife and two thousand kids!,"I wrote ""middle aged.""","The image is a grayscale sketch of a bear standing by a river, watching two fish jumping out of the water.","I wrote ""middle aged.""",Please! I have a wife and two thousand kids!,"The image is a grayscale sketch of a bear standing by a river, watching two fish jumping out of the water.","{""selected caption number"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_512.jpeg?raw=true,That won't fly in here.,Please! I have a wife and two thousand kids!,"A boy is holding a large, rolled-up carpet tree trunk, facing a girl holding a standard-sized yoga mat, in a room labeled ""Beginner's Yoga.""",That won't fly in here.,Please! I have a wife and two thousand kids!,"A boy is holding a large, rolled-up carpet tree trunk, facing a girl holding a standard-sized yoga mat, in a room labeled ""Beginner's Yoga.""","{""selected caption number"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_519.jpeg?raw=true,It took us years to get somebody in the inside.,Hi there! Can I interest you in some promotional material about intelligent design?,"The image is a monochrome cartoon depicting two birds watching a human trying to take a picture of a bird perched on his hand, seemingly oblivious to the fact that they are right beside him.",It took us years to get somebody in the inside.,Hi there! Can I interest you in some promotional material about intelligent design?,"The image is a monochrome cartoon depicting two birds watching a human trying to take a picture of a bird perched on his hand, seemingly oblivious to the fact that they are right beside him.","{""selected caption number"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_522.jpeg?raw=true,the mrs. requests you come upstairs and try creating life the old fashioned way,I’m trying to raise money for our squad. Would you like your plane washed?,"The image depicts two men in an old-fashioned laboratory filled with scientific equipment, where one appears to be working on an experiment while the other observes.",I’m trying to raise money for our squad. Would you like your plane washed?,"The image depicts two men in an old-fashioned laboratory filled with scientific equipment, where one appears to be working on an experiment while the other observes.",the mrs. requests you come upstairs and try creating life the old fashioned way,"{""selected caption number"":""3: the mrs. requests you come upstairs and try creating life the old fashioned way""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_529.jpeg?raw=true,There's really nothing to it.,Let Table Seven know that there will be a slight delay on the risotto.,"The image features a simple line drawing of two characters, where one person is standing on the ground looking surprised at another person who is joyfully floating or jumping in the air.",Let Table Seven know that there will be a slight delay on the risotto.,"The image features a simple line drawing of two characters, where one person is standing on the ground looking surprised at another person who is joyfully floating or jumping in the air.",There's really nothing to it.,"{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_530.jpeg?raw=true,The queen has agreed to split everything fifty-fifty.,O.K. I'm at the window. To the right? Your right or my right?,A man in a crown sits on a throne under an oversized sword hanging by a thread while another man seems to offer him a document.,O.K. I'm at the window. To the right? Your right or my right?,A man in a crown sits on a throne under an oversized sword hanging by a thread while another man seems to offer him a document.,The queen has agreed to split everything fifty-fifty.,"{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_534.jpeg?raw=true,"Sir, you should probably assume your human form for the shareholders meeting.",Would your mother find chilled larvae in a light honey glaze too waspy?,The cartoon depicts a puzzled man observing two others carrying a giant fish through an office environment.,"Sir, you should probably assume your human form for the shareholders meeting.",The cartoon depicts a puzzled man observing two others carrying a giant fish through an office environment.,Would your mother find chilled larvae in a light honey glaze too waspy?,"{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_535.jpeg?raw=true,I just couldn't 'catch and release because who would've believed such a whale of a tale?,There's really nothing to it.,"The image depicts two people in a car, one driving and the other seeming to be in discomfort with their hand on their forehead, while a large fish is jumping over the vehicle.",There's really nothing to it.,"The image depicts two people in a car, one driving and the other seeming to be in discomfort with their hand on their forehead, while a large fish is jumping over the vehicle.",I just couldn't 'catch and release because who would've believed such a whale of a tale?,"{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_539.jpeg?raw=true,I think I will unfollow him.,Why don't you get the coffee this morning?,"The image is a black and white cartoon showing three observers on the edge of a steep cliff, witnessing another figure who has apparently jumped off, parachuting down.","The image is a black and white cartoon showing three observers on the edge of a steep cliff, witnessing another figure who has apparently jumped off, parachuting down.",Why don't you get the coffee this morning?,I think I will unfollow him.,"{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_540.jpeg?raw=true,"I know a specialist, but he's in prison.",I think I will unfollow him.,A woman in a lab coat is adjusting the dial on a large safe positioned on an examination bed in a clinical setting.,I think I will unfollow him.,A woman in a lab coat is adjusting the dial on a large safe positioned on an examination bed in a clinical setting.,"I know a specialist, but he's in prison.","{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_546.jpeg?raw=true,I'm thinking now I probably should have just trained them to get help.,That was the wakeup call from Hell.,"The picture shows a humorous scene where two people look startled to see a group of dolphins with their heads poking through sails, resembling prehistoric plesiosaurs, near a palm tree in the sea.","The picture shows a humorous scene where two people look startled to see a group of dolphins with their heads poking through sails, resembling prehistoric plesiosaurs, near a palm tree in the sea.",That was the wakeup call from Hell.,I'm thinking now I probably should have just trained them to get help.,"{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_554.jpeg?raw=true,"Would you like that straight up, on the rocks, or sprayed directly in your face?",I'm supposed to call my doctor if it lasts more than 4 hours.,"The image shows a cartoon of a man standing at a bar counter with a perplexed look on his face as he looks towards a bartender who happens to be a clown, with the mirrored reflection spelling ""2'MA튑"" in the background, implying that they are inside a place named ""SAM'S.""",I'm supposed to call my doctor if it lasts more than 4 hours.,"The image shows a cartoon of a man standing at a bar counter with a perplexed look on his face as he looks towards a bartender who happens to be a clown, with the mirrored reflection spelling ""2'MA튑"" in the background, implying that they are inside a place named ""SAM'S.""","Would you like that straight up, on the rocks, or sprayed directly in your face?","{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_556.jpeg?raw=true,I think I like the French maid outfit better.,"No, really. Your chariot awaits.","The image features two individuals in a kitchen, one of whom is a humanoid robot performing cooking tasks with a real human face displayed on its screen, while the other, a human, stands holding a glass of wine.","The image features two individuals in a kitchen, one of whom is a humanoid robot performing cooking tasks with a real human face displayed on its screen, while the other, a human, stands holding a glass of wine.","No, really. Your chariot awaits.",I think I like the French maid outfit better.,"{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_563.jpeg?raw=true,It's Karma !! But who'da thunk the hamsters would inherit the earth?,We'll have to run it by our infinite number of editors.,"A person is running inside a large stationary wheel, reminiscent of a hamster wheel, located in a room with an open door.",It's Karma !! But who'da thunk the hamsters would inherit the earth?,"A person is running inside a large stationary wheel, reminiscent of a hamster wheel, located in a room with an open door.",We'll have to run it by our infinite number of editors.,"{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_570.jpeg?raw=true,THE St. Francis?,"Lily pad . . . lily plant . . . Damn, I've forgotten my safe word!","A man is sitting on a park bench, nonchalantly reading a newspaper, while an abundance of birds perches on the other end of the bench.","A man is sitting on a park bench, nonchalantly reading a newspaper, while an abundance of birds perches on the other end of the bench.",THE St. Francis?,"Lily pad . . . lily plant . . . Damn, I've forgotten my safe word!","```json
{2:""THE St. Francis?""}
```"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_571.jpeg?raw=true,Or you could just move the damn coffee maker.,I'm thinking now I probably should have just trained them to get help.,"A cartoon depicts an anchor embedded in a coffee shop counter with surprised patrons, providing a humorous juxtaposition between nautical and everyday life.",I'm thinking now I probably should have just trained them to get help.,"A cartoon depicts an anchor embedded in a coffee shop counter with surprised patrons, providing a humorous juxtaposition between nautical and everyday life.",Or you could just move the damn coffee maker.,"{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_582.jpeg?raw=true,I'll order. You pick up.,"Shut up, Bob, everyone knows your parrot's a clip-on.","The image depicts a humorous illustration of two cyclists on an absurdly elongated tandem bicycle, with the first cyclist pedaling and the second, far behind, appearing relaxed.",I'll order. You pick up.,"Shut up, Bob, everyone knows your parrot's a clip-on.","The image depicts a humorous illustration of two cyclists on an absurdly elongated tandem bicycle, with the first cyclist pedaling and the second, far behind, appearing relaxed.","{""selected caption number"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_585.jpeg?raw=true,I shall offer you three settings.,"Every time I go to Williamsburg, I just feel more and more out of place.",A child is offering a teapot to a genie emerging from a toaster on a kitchen counter.,I shall offer you three settings.,A child is offering a teapot to a genie emerging from a toaster on a kitchen counter.,"Every time I go to Williamsburg, I just feel more and more out of place.","{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_588.jpeg?raw=true,"Siri, how far can a hunchback jump?","Business school changed you, Son.","The picture shows a humorous illustration of two people on separate high-rise buildings, using a church steeple as a bridge to create a shared clothesline.","The picture shows a humorous illustration of two people on separate high-rise buildings, using a church steeple as a bridge to create a shared clothesline.","Siri, how far can a hunchback jump?","Business school changed you, Son.","{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_623.jpeg?raw=true,It's a park. He's on a leash. What's it to you?,’He's always thinking outside the rock.’,"The image depicts a humorous cartoon scene at Roosevelt Kite Park where people are flying kites, including one kite that is comically shaped like an elephant.",’He's always thinking outside the rock.’,It's a park. He's on a leash. What's it to you?,"The image depicts a humorous cartoon scene at Roosevelt Kite Park where people are flying kites, including one kite that is comically shaped like an elephant.","{""selected caption number"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_626.jpeg?raw=true,Hi Hon. Can you meet me at the hospital in about ten minutes?,That's it. I'm returning those narciscissors today!,The image illustrates a rider being thrown off a horse while attempting to jump over a fence.,The image illustrates a rider being thrown off a horse while attempting to jump over a fence.,That's it. I'm returning those narciscissors today!,Hi Hon. Can you meet me at the hospital in about ten minutes?,"{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_635.jpeg?raw=true,"I wrote ""middle aged.""",They keep watch on the offshore accounts.,"A person and a knight in armor are sitting at a table with glasses of wine in a casual setting, suggesting an unconventional and humorous meeting.","I wrote ""middle aged.""",They keep watch on the offshore accounts.,"A person and a knight in armor are sitting at a table with glasses of wine in a casual setting, suggesting an unconventional and humorous meeting.","{""selected caption number"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_639.jpeg?raw=true,I'm supposed to call my doctor if it lasts more than 4 hours.,I think my wife is having us tailed.,"A person stands at the base of a tall tower, holding the end of a long braid that hangs from a window where someone is gesturing for them to climb up.","A person stands at the base of a tall tower, holding the end of a long braid that hangs from a window where someone is gesturing for them to climb up.",I think my wife is having us tailed.,I'm supposed to call my doctor if it lasts more than 4 hours.,"{""selected caption number"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_647.jpeg?raw=true,He just walked by like he thinks we don't exist.,I am useless until I have my morning turkey.,Two people on skis are jumping off a submerged house representing a ski jump in a flooded area.,He just walked by like he thinks we don't exist.,I am useless until I have my morning turkey.,Two people on skis are jumping off a submerged house representing a ski jump in a flooded area.,"{""selected caption number"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_653.jpeg?raw=true,Meet Trump's nominee for the Centers for Disease Control.,So this is what it's like to be a Nielsen family.,"A woman is gesturing towards a coat rack while speaking to two other people who are standing next to her holding drinks, creating a humorous scene where it appears as though she is introducing the coat rack as a person at a social gathering.",Meet Trump's nominee for the Centers for Disease Control.,"A woman is gesturing towards a coat rack while speaking to two other people who are standing next to her holding drinks, creating a humorous scene where it appears as though she is introducing the coat rack as a person at a social gathering.",So this is what it's like to be a Nielsen family.,"{""selected caption number"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_654.jpeg?raw=true,You know what? Just bring me back the one with the fly in it.,"Which sounds faster: ‘clip-clop, clip-clop’ or ‘clippety-clop’?","A cartoon depicts a surprised man at a restaurant table as an enormous noodle is being slurped up from his bowl of pasta, creating a tornado-like effect, while a waiter looks on.",You know what? Just bring me back the one with the fly in it.,"Which sounds faster: ‘clip-clop, clip-clop’ or ‘clippety-clop’?","A cartoon depicts a surprised man at a restaurant table as an enormous noodle is being slurped up from his bowl of pasta, creating a tornado-like effect, while a waiter looks on.","```json
{""selected caption number"":""1""}
```"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_656.jpeg?raw=true,"Fortunately, our time is up.",I think I like the French maid outfit better.,The image depicts a cartoon of a cowboy playing a banjo on a sofa and a psychotherapist taking notes while seated in a chair in a cozy room with a bookshelf and a framed picture on the wall.,"Fortunately, our time is up.",I think I like the French maid outfit better.,The image depicts a cartoon of a cowboy playing a banjo on a sofa and a psychotherapist taking notes while seated in a chair in a cozy room with a bookshelf and a framed picture on the wall.,"{""selected caption number"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/main/images/ny_image/image_658.jpeg?raw=true,Do you want to go for L-U-N-C-H and maybe a W-A-L-K?,"Please stop asking, honey. If anything, you look too thin.","This is a black and white illustration of four people using computers in a disorganized office space, with one person seemingly frustrated or in a discussion with another.",Do you want to go for L-U-N-C-H and maybe a W-A-L-K?,"Please stop asking, honey. If anything, you look too thin.","This is a black and white illustration of four people using computers in a disorganized office space, with one person seemingly frustrated or in a discussion with another.","{""selected caption number"":""1""}"
