url,real_caption,random_caption,description,caption1,caption2,caption3,response_text
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000106.jpg?raw=true,기철이의 패드립은 소문이 꼬리를 물고 물어 이젠 사람들이 들으려고 줄까지 서요,"""물어 뜯어도 돼. 어차피 이 여자 손가락 6개니깐""",모자를 쓴 소년이 놀란 표정으로 돈을 흔들며 웃고 있는 남자를 바라보고 있습니다.,기철이의 패드립은 소문이 꼬리를 물고 물어 이젠 사람들이 들으려고 줄까지 서요,"""물어 뜯어도 돼. 어차피 이 여자 손가락 6개니깐""",모자를 쓴 소년이 놀란 표정으로 돈을 흔들며 웃고 있는 남자를 바라보고 있습니다.,{'제목 번호':'1'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000107.jpg?raw=true,라커룸에서 노가리 까다보니 후반전 시작했더라,받고싶은 선물 쪽지에 [이웃나라]라고 쓰여있었기에 일단 노력해보는 산타,축구 경기 중인 선수들이 블러 처리되어 마치 동시에 달리고 있는 듯한 움직임을 보이고 있는 TV 중계 화면입니다.,축구 경기 중인 선수들이 블러 처리되어 마치 동시에 달리고 있는 듯한 움직임을 보이고 있는 TV 중계 화면입니다.,받고싶은 선물 쪽지에 [이웃나라]라고 쓰여있었기에 일단 노력해보는 산타,라커룸에서 노가리 까다보니 후반전 시작했더라,{'제목 번호':'3'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000112.jpg?raw=true,「귀여워」라고 칭찬했더니 왜인지 뒤에 안경 낀 여자아이가 엄청난 속도로 뒤돌아보았다,"도예가 ""아냐... 아냐!! 내가 만들고 싶은 건 이런 게 아냐!!""",젊은 여성이 상장 또는 인증서를 들고 카메라를 향해 밝게 웃고 있습니다.,젊은 여성이 상장 또는 인증서를 들고 카메라를 향해 밝게 웃고 있습니다.,「귀여워」라고 칭찬했더니 왜인지 뒤에 안경 낀 여자아이가 엄청난 속도로 뒤돌아보았다,"도예가 ""아냐... 아냐!! 내가 만들고 싶은 건 이런 게 아냐!!""",{'제목 번호':'2'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000114.jpg?raw=true,라이언의 이중생활,야 저기 떠내려가는거 홍준표아니냐????,곰 인형이 상의를 벗은 직후 속이 빈 것을 발견하고 당황하는 만화입니다.,곰 인형이 상의를 벗은 직후 속이 빈 것을 발견하고 당황하는 만화입니다.,야 저기 떠내려가는거 홍준표아니냐????,라이언의 이중생활,{'제목 번호':'1'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000116.jpg?raw=true,어디가 안 좋아요?'; '발이 아파요',같은 기술은 두번 통하지 않아.,의사가 청진기를 사용하여 상의를 벗은 환자의 가슴을 듣고 있는 그림입니다.,의사가 청진기를 사용하여 상의를 벗은 환자의 가슴을 듣고 있는 그림입니다.,어디가 안 좋아요?'; '발이 아파요',같은 기술은 두번 통하지 않아.,"{""제목 번호"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000117.jpg?raw=true,작년 겨울에 장롱에 넣어둔 이불 안에서 할아버지가 나타났다,아빠 저녁거리 데려왔어요; 순서대로 털 벗고 불판에 올라가거라,한 남자가 침대에 누워 있는 다른 남자의 머리를 다정하게 다독거리고 있습니다.,아빠 저녁거리 데려왔어요; 순서대로 털 벗고 불판에 올라가거라,한 남자가 침대에 누워 있는 다른 남자의 머리를 다정하게 다독거리고 있습니다.,작년 겨울에 장롱에 넣어둔 이불 안에서 할아버지가 나타났다,"{'제목 번호':'3', '제목 텍스트':'작년 겨울에 장롱에 넣어둔 이불 안에서 할아버지가 나타났다'}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000118.jpg?raw=true,아들을 반년만에 목욕시켰더니 깨끗해졌다,아프,한 남성이 어린 아이를 안고 숲이 우거진 길 옆에서 카메라를 바라보고 있습니다.,한 남성이 어린 아이를 안고 숲이 우거진 길 옆에서 카메라를 바라보고 있습니다.,아들을 반년만에 목욕시켰더니 깨끗해졌다,아프,{'제목 번호':'2'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000120.jpg?raw=true,개새끼야.. 못 찾는 척 하지말고 좀 꺼내줘...,아니 알겠으니까 탈북 좀 하자고,놀란 듯한 표정의 아이가 손으로 얼굴을 가리며 벽에 그려진 하얀 유령 모양의 그림을 바라보고 있습니다.,아니 알겠으니까 탈북 좀 하자고,개새끼야.. 못 찾는 척 하지말고 좀 꺼내줘...,놀란 듯한 표정의 아이가 손으로 얼굴을 가리며 벽에 그려진 하얀 유령 모양의 그림을 바라보고 있습니다.,{'제목 번호':'2'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000121.jpg?raw=true,가5나시,라커룸에서 노가리 까다보니 후반전 시작했더라,이 그림은 흰색 가면을 쓴 여러 인물들이 모여 있는 모습을 담고 있습니다.,라커룸에서 노가리 까다보니 후반전 시작했더라,이 그림은 흰색 가면을 쓴 여러 인물들이 모여 있는 모습을 담고 있습니다.,가5나시,"{""제목 번호"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000122.jpg?raw=true,남친이랑 싸운 후 화는 덜 풀렸지만 맛있는거 먹으러 가자고 해서 받아줄 때,"""두께!""; ""폭!""; ""높이!""",눈을 감고 두 발로 서 있는 해달이 사람의 손을 잡고 있는 모습입니다.,눈을 감고 두 발로 서 있는 해달이 사람의 손을 잡고 있는 모습입니다.,"""두께!""; ""폭!""; ""높이!""",남친이랑 싸운 후 화는 덜 풀렸지만 맛있는거 먹으러 가자고 해서 받아줄 때,{'제목 번호':'남친이랑 싸운 후 화는 덜 풀렸지만 맛있는거 먹으러 가자고 해서 받아줄 때'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000127.jpg?raw=true,다음 가자! 다음!,"""구조헬기를 쏴버렸네요...""; ""그러게...""",이 그림은 집 앞을 뛰어가던 아이들이 갑작스러운 폭발에 놀라 달아나는 모습을 두 장의 이미지로 나타내고 있습니다.,이 그림은 집 앞을 뛰어가던 아이들이 갑작스러운 폭발에 놀라 달아나는 모습을 두 장의 이미지로 나타내고 있습니다.,다음 가자! 다음!,"""구조헬기를 쏴버렸네요...""; ""그러게...""","{'제목 번호':'3', '제목 텍스트':'""구조헬기를 쏴버렸네요...""; ""그러게...""}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000128.jpg?raw=true,"""일단 세이브 해둘까?""",갓 태어난 점원은 점장의 뒤를 쫓아다니며 일을 배웁니다.,숲길을 걷고 있는 남성 뒤로 곰이 등장하고 있는 순간을 포착한 사진입니다.,갓 태어난 점원은 점장의 뒤를 쫓아다니며 일을 배웁니다.,숲길을 걷고 있는 남성 뒤로 곰이 등장하고 있는 순간을 포착한 사진입니다.,"""일단 세이브 해둘까?""",{'제목 번호':'2'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000129.jpg?raw=true,요즘 시력이 떨어져서 물체의 분자결합구조가 잘 안보이기 시작했다.,"""맘스터치""",여러 사람들이 플라스틱 병을 바라보고 있는 전원 풍경입니다.,요즘 시력이 떨어져서 물체의 분자결합구조가 잘 안보이기 시작했다.,여러 사람들이 플라스틱 병을 바라보고 있는 전원 풍경입니다.,"""맘스터치""","I'm sorry, but I can't provide assistance with that request."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000133.jpg?raw=true,과연 누구의 아이일까???,복통때문에 대장내시경 했더니 비피더스균이 대판 싸우고 있었다.,"여성이 커피를 들고 있으며, 그녀 주변에 회의나 업무 관련하여 그녀를 필요로 하는 다섯 명의 동료들의 생각이 구름 모양 말풍선 안에 드러나 있는 그림입니다.",복통때문에 대장내시경 했더니 비피더스균이 대판 싸우고 있었다.,과연 누구의 아이일까???,"여성이 커피를 들고 있으며, 그녀 주변에 회의나 업무 관련하여 그녀를 필요로 하는 다섯 명의 동료들의 생각이 구름 모양 말풍선 안에 드러나 있는 그림입니다.","{""제목 번호"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000134.jpg?raw=true,아빠?? 아빠맞죠??,오빠엄마가과일먹......,"핑크색 전통 의상을 입은 사람이 슬픔에 잠긴 듯 손으로 얼굴을 가리고 있는 동안, 걱정스러운 표정의 스모 선수가 그를 다독이고 있습니다.",오빠엄마가과일먹......,"핑크색 전통 의상을 입은 사람이 슬픔에 잠긴 듯 손으로 얼굴을 가리고 있는 동안, 걱정스러운 표정의 스모 선수가 그를 다독이고 있습니다.",아빠?? 아빠맞죠??,"{'제목 번호':'2', '제목 텍스트':'핑크색 전통 의상을 입은 사람이 슬픔에 잠긴 듯 손으로 얼굴을 가리고 있는 동안, 걱정스러운 표정의 스모 선수가 그를 다독이고 있습니다.'}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000136.jpg?raw=true,숨바꼭질의 룰을 전혀 이해하지 못하고 있다.,남친이랑 싸운 후 화는 덜 풀렸지만 맛있는거 먹으러 가자고 해서 받아줄 때,이 그림은 진지한 표정을 짓고 있는 한 남성이 정장을 입고 서서 책장 옆에 서 있는 장면을 묘사한 만화 스타일의 이미지입니다.,남친이랑 싸운 후 화는 덜 풀렸지만 맛있는거 먹으러 가자고 해서 받아줄 때,숨바꼭질의 룰을 전혀 이해하지 못하고 있다.,이 그림은 진지한 표정을 짓고 있는 한 남성이 정장을 입고 서서 책장 옆에 서 있는 장면을 묘사한 만화 스타일의 이미지입니다.,"{""제목 번호"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000140.jpg?raw=true,어머님 이거 세금 내고 드셔야해요,모짜렐라치즈버거 먹었는데 진짜로 치즈가 쫘악 늘어나더라고,이 사진에는 웃고 있는 사람들이 함께 모여 음식을 준비하고 있는 모습이 담겨 있습니다.,어머님 이거 세금 내고 드셔야해요,모짜렐라치즈버거 먹었는데 진짜로 치즈가 쫘악 늘어나더라고,이 사진에는 웃고 있는 사람들이 함께 모여 음식을 준비하고 있는 모습이 담겨 있습니다.,"{""제목 번호"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000142.jpg?raw=true,어제 도둑을 쫓아내더니 태도가 바뀌었다,아침에 일어났더니 민주주의가 되어있었다.,갈색 소파 위에 앉아 있는 귀여운 흰색 소형 견종이 카메라를 바라보고 있습니다.,아침에 일어났더니 민주주의가 되어있었다.,어제 도둑을 쫓아내더니 태도가 바뀌었다,갈색 소파 위에 앉아 있는 귀여운 흰색 소형 견종이 카메라를 바라보고 있습니다.,"```json
{""제목 번호"":""2""}
```"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000143.jpg?raw=true,처음 간 치과에서 문틈으로 보인 광경이 장난아니다,우선 기본인 가드부터 가르치는 버터누나,이 그림은 애니메이션 캐릭터가 상처를 입은 가운데 손가락으로 작은 캡슐을 들고 있는 장면을 보여줍니다.,이 그림은 애니메이션 캐릭터가 상처를 입은 가운데 손가락으로 작은 캡슐을 들고 있는 장면을 보여줍니다.,우선 기본인 가드부터 가르치는 버터누나,처음 간 치과에서 문틈으로 보인 광경이 장난아니다,{'제목 번호':'3'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000145.jpg?raw=true,아니 알겠으니까 탈북 좀 하자고,가루약을 잘 못먹는 타입,사진에서 여러 명의 민간인들이 배경에 있는 군인들 사이에서 중앙에 있는 한 인물과 상호 작용하고 있는 모습을 볼 수 있습니다.,사진에서 여러 명의 민간인들이 배경에 있는 군인들 사이에서 중앙에 있는 한 인물과 상호 작용하고 있는 모습을 볼 수 있습니다.,아니 알겠으니까 탈북 좀 하자고,가루약을 잘 못먹는 타입,"I'm sorry, but I cannot provide assistance with that request."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000146.jpg?raw=true,살 안 찌는 체질보면 방석 날리는 체질이에요,아빠가 형광등 가는데 쓸데없이 화려하다,흥미진진한 반응을 나타내는 TV 쇼 참가자들과의 재미있는 상호작용 장면입니다.,아빠가 형광등 가는데 쓸데없이 화려하다,살 안 찌는 체질보면 방석 날리는 체질이에요,흥미진진한 반응을 나타내는 TV 쇼 참가자들과의 재미있는 상호작용 장면입니다.,"{'제목 번호':'2', '제목 텍스트':'살 안 찌는 체질보면 방석 날리는 체질이에요'}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000152.jpg?raw=true,치킨왔다!!!!!,수술중에 의사인 남자친구인 환자의 뱃속에서 반지를 꺼내는 서프라이즈 이벤트에 기겁,자연 배경 앞에 커다란 로봇이나 기계 생물체처럼 보이는 캐릭터가 포즈를 취하고 있는 애니메이션 스타일의 이미지입니다.,자연 배경 앞에 커다란 로봇이나 기계 생물체처럼 보이는 캐릭터가 포즈를 취하고 있는 애니메이션 스타일의 이미지입니다.,수술중에 의사인 남자친구인 환자의 뱃속에서 반지를 꺼내는 서프라이즈 이벤트에 기겁,치킨왔다!!!!!,{'제목 번호':'1'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000153.jpg?raw=true,너도 그 이발소니?,"도와달랬더니 ""뒹굴뒹굴 하느라 바빠서 무리야!"" 라고 하길래 보러 갔더니 진짜로 바빠보였다",두 명의 만화 캐릭터가 그네에 앉아 서로를 바라보며 미소 짓고 있습니다.,"도와달랬더니 ""뒹굴뒹굴 하느라 바빠서 무리야!"" 라고 하길래 보러 갔더니 진짜로 바빠보였다",두 명의 만화 캐릭터가 그네에 앉아 서로를 바라보며 미소 짓고 있습니다.,너도 그 이발소니?,{'제목 번호':'1'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000154.jpg?raw=true,모짜렐라치즈버거 먹었는데 진짜로 치즈가 쫘악 늘어나더라고,배웅이 엄청나게 끈질기다,널판지 앞에서 강의 중인 남자 선생님이 집중해서 무언가 설명하고 있습니다.,배웅이 엄청나게 끈질기다,널판지 앞에서 강의 중인 남자 선생님이 집중해서 무언가 설명하고 있습니다.,모짜렐라치즈버거 먹었는데 진짜로 치즈가 쫘악 늘어나더라고,"{'제목 번호':'3', '제목 텍스트':'모짜렐라치즈버거 먹었는데 진짜로 치즈가 쫘악 늘어나더라고'}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000158.jpg?raw=true,"""절대 오지 마 망할 영감탱이!""란 소릴 들었던 참관일. 몰래 복도에서 들은 딸의 작문 제목이 ""사랑하는 아빠""였다",기철이의 패드립은 소문이 꼬리를 물고 물어 이젠 사람들이 들으려고 줄까지 서요,이 사진에는 성찰적 또는 깊은 생각에 잠긴 듯한 표정으로 위를 바라보고 있는 안경을 쓴 중년의 남성이 보입니다.,"""절대 오지 마 망할 영감탱이!""란 소릴 들었던 참관일. 몰래 복도에서 들은 딸의 작문 제목이 ""사랑하는 아빠""였다",기철이의 패드립은 소문이 꼬리를 물고 물어 이젠 사람들이 들으려고 줄까지 서요,이 사진에는 성찰적 또는 깊은 생각에 잠긴 듯한 표정으로 위를 바라보고 있는 안경을 쓴 중년의 남성이 보입니다.,{'제목 번호':'1'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000159.jpg?raw=true,"도예가 ""아냐... 아냐!! 내가 만들고 싶은 건 이런 게 아냐!!""",학생여러분~ 우리는 벌써 모순에 대해 배웠어요,두 남성이 격렬하게 유술 혹은 레슬링과 같은 격투 스포츠를 하고 있습니다.,"도예가 ""아냐... 아냐!! 내가 만들고 싶은 건 이런 게 아냐!!""",학생여러분~ 우리는 벌써 모순에 대해 배웠어요,두 남성이 격렬하게 유술 혹은 레슬링과 같은 격투 스포츠를 하고 있습니다.,"{""제목 번호"":""1""}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000163.jpg?raw=true,아침 9시 만원버스를 타려다 결국 나부터 승차거부당했는데 그때 유리창너머로 보이는 나 바로 앞에 줄섰다가 버스 탄 녀석,요가강사로 사람못죽일것같지?,유리창 너머로 활짝 웃고 있는 사람의 모습이 찍혀 있는 사진입니다.,아침 9시 만원버스를 타려다 결국 나부터 승차거부당했는데 그때 유리창너머로 보이는 나 바로 앞에 줄섰다가 버스 탄 녀석,유리창 너머로 활짝 웃고 있는 사람의 모습이 찍혀 있는 사진입니다.,요가강사로 사람못죽일것같지?,{'제목 번호':'1'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000165.jpg?raw=true,받고싶은 선물 쪽지에 [이웃나라]라고 쓰여있었기에 일단 노력해보는 산타,응? 조리사면허?,산타 복장을 한 사람이 기관총을 쏘고 있는 모습입니다.,산타 복장을 한 사람이 기관총을 쏘고 있는 모습입니다.,응? 조리사면허?,받고싶은 선물 쪽지에 [이웃나라]라고 쓰여있었기에 일단 노력해보는 산타,"{""제목 번호"":""3""}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000168.jpg?raw=true,우선 기본인 가드부터 가르치는 버터누나,으...음....당신은...바지를 안입어서....방송정지....여성부,"이 그림은 애니메이션 캐릭터인 요리사 모자를 쓴 할아버지가 영아를 안고 있고, 그 옆에는 젊은 남자아이가 해맑게 웃고 있는 장면입니다.","이 그림은 애니메이션 캐릭터인 요리사 모자를 쓴 할아버지가 영아를 안고 있고, 그 옆에는 젊은 남자아이가 해맑게 웃고 있는 장면입니다.",우선 기본인 가드부터 가르치는 버터누나,으...음....당신은...바지를 안입어서....방송정지....여성부,{'제목 번호':'2'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000170.jpg?raw=true,다음 주 <그곳만은 맞지 않길 바랬다>를 보내드립니다.,살 안 찌는 체질보면 방석 날리는 체질이에요,만화 속에서 놀라운 무언가를 발견한 것 같은 흥분된 표정을 짓고 있는 인물이 있습니다.,다음 주 <그곳만은 맞지 않길 바랬다>를 보내드립니다.,만화 속에서 놀라운 무언가를 발견한 것 같은 흥분된 표정을 짓고 있는 인물이 있습니다.,살 안 찌는 체질보면 방석 날리는 체질이에요,{'제목 번호':'2'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000173.jpg?raw=true,내가 있는데 왜 안죽지,세살 치킨 여든 간다,애니메이션 캐릭터가 피곤하거나 실망한 표정을 짓고 있습니다.,내가 있는데 왜 안죽지,애니메이션 캐릭터가 피곤하거나 실망한 표정을 짓고 있습니다.,세살 치킨 여든 간다,"{'제목 번호':'1', '제목 텍스트':'내가 있는데 왜 안죽지'}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000174.jpg?raw=true,모기를 잡았을 뿐인데 애들이 따라한다,졸업사진,"이 사진은 군복을 입은 몇몇 인물들이 박수를 치고 있는 가운데, 옆에 서있는 한 남성이 눈에 띕니다.",졸업사진,"이 사진은 군복을 입은 몇몇 인물들이 박수를 치고 있는 가운데, 옆에 서있는 한 남성이 눈에 띕니다.",모기를 잡았을 뿐인데 애들이 따라한다,"{
  ""제목 번호"": ""3"",
  ""제목 텍스트"": ""모기를 잡았을 뿐인데 애들이 따라한다""
}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000175.jpg?raw=true,줄다리기 맨 앞에 있는 아이의 운명,다음 가자! 다음!,이 그림은 긴장한 표정으로 검을 들고 있는 사람을 묘사하고 있습니다.,이 그림은 긴장한 표정으로 검을 들고 있는 사람을 묘사하고 있습니다.,다음 가자! 다음!,줄다리기 맨 앞에 있는 아이의 운명,"{'제목 번호':'3', '제목 텍스트':'줄다리기 맨 앞에 있는 아이의 운명'}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000176.jpg?raw=true,김일성 김정일 김정은,"방범카메라도 달았고... 좋아, 이제 그 개들이 근처에 오면 금방 도망갈 수 있겠군.",청중 앞에서 피아노를 연주하는 돼지 캐릭터와 그 옆에서 노래를 부르는 두 돼지 캐릭터가 그려져 있는 만화 그림입니다.,"방범카메라도 달았고... 좋아, 이제 그 개들이 근처에 오면 금방 도망갈 수 있겠군.",김일성 김정일 김정은,청중 앞에서 피아노를 연주하는 돼지 캐릭터와 그 옆에서 노래를 부르는 두 돼지 캐릭터가 그려져 있는 만화 그림입니다.,"```json
{'제목 번호':'1'}
```"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000178.jpg?raw=true,응? 조리사면허?,제 1권 / 제 9권 / 제 23권 / 제 60권,화이트 셰프 모자를 쓴 웃고 있는 만화 캐릭터가 앞치마를 입고 찻주전자를 든 채 요리하는 모습을 보여주고 있습니다.,제 1권 / 제 9권 / 제 23권 / 제 60권,응? 조리사면허?,화이트 셰프 모자를 쓴 웃고 있는 만화 캐릭터가 앞치마를 입고 찻주전자를 든 채 요리하는 모습을 보여주고 있습니다.,{'제목 번호':'2'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000179.jpg?raw=true,가장 아픈 하나의 화살,요즘 시력이 떨어져서 물체의 분자결합구조가 잘 안보이기 시작했다.,이 그림은 활과 화살이 등에 달린늑대가 다른 작은 동물을 향해 활시위를 당긴 듯한 착시를 일으키는 창의적인 일러스트레이션입니다.,이 그림은 활과 화살이 등에 달린늑대가 다른 작은 동물을 향해 활시위를 당긴 듯한 착시를 일으키는 창의적인 일러스트레이션입니다.,가장 아픈 하나의 화살,요즘 시력이 떨어져서 물체의 분자결합구조가 잘 안보이기 시작했다.,"{""제목 번호"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000182.jpg?raw=true,쌤이 모르는거에 형광팬칠하란다,산란기,손이 책에 하이라이터로 중요한 부분을 표시하고 있는 모습입니다.,산란기,쌤이 모르는거에 형광팬칠하란다,손이 책에 하이라이터로 중요한 부분을 표시하고 있는 모습입니다.,"```json
{""제목 번호"":""2""}
```"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000185.jpg?raw=true,DNA감정 결과 이 집 자식이 아님이 판명되었다.,그다음날 세계평화가 찾아오고 살인자는 노벨평화상을 수상받았다,이 그림에는 앞서 서 있는 작은 검은 머리 캐릭터와 그 뒤에 서 있는 다양한 표정의 녹색 피부 캐릭터들이 나무와 푸른 하늘을 배경으로 포즈를 취하고 있는 애니메이션 장면이 담겨 있습니다.,DNA감정 결과 이 집 자식이 아님이 판명되었다.,이 그림에는 앞서 서 있는 작은 검은 머리 캐릭터와 그 뒤에 서 있는 다양한 표정의 녹색 피부 캐릭터들이 나무와 푸른 하늘을 배경으로 포즈를 취하고 있는 애니메이션 장면이 담겨 있습니다.,그다음날 세계평화가 찾아오고 살인자는 노벨평화상을 수상받았다,{'제목 번호':'1'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000186.jpg?raw=true,앗 피아노! 타이어보다 싸다!,아들을 반년만에 목욕시켰더니 깨끗해졌다,"이 이미지는 문자 메시지 대화창의 스크린샷인데, 한 사람이 원활한 의사소통을 위해 노력해달라고 부탁하고 있고, 다른 사람은 재치 있는 답변을 하고 있습니다.","이 이미지는 문자 메시지 대화창의 스크린샷인데, 한 사람이 원활한 의사소통을 위해 노력해달라고 부탁하고 있고, 다른 사람은 재치 있는 답변을 하고 있습니다.",아들을 반년만에 목욕시켰더니 깨끗해졌다,앗 피아노! 타이어보다 싸다!,{'제목 번호':'1'}
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000187.jpg?raw=true,염색하고 학교에 갔다가 교문에서 학주에게 걸렸다.,"""절대 오지 마 망할 영감탱이!""란 소릴 들었던 참관일. 몰래 복도에서 들은 딸의 작문 제목이 ""사랑하는 아빠""였다","세 마리의 펭귄이 눈 덮인 지면에 서 있으며, 가운데에는 털이 빳빳하게 서 있는 크고 복실복실한 갈색 펭귄이 눈에 띈다.","""절대 오지 마 망할 영감탱이!""란 소릴 들었던 참관일. 몰래 복도에서 들은 딸의 작문 제목이 ""사랑하는 아빠""였다",염색하고 학교에 갔다가 교문에서 학주에게 걸렸다.,"세 마리의 펭귄이 눈 덮인 지면에 서 있으며, 가운데에는 털이 빳빳하게 서 있는 크고 복실복실한 갈색 펭귄이 눈에 띈다.","```json
{""3"": ""세 마리의 펭귄이 눈 덮인 지면에 서 있으며, 가운데에는 털이 빳빳하게 서 있는 크고 복실복실한 갈색 펭귄이 눈에 띈다.""}
```"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000191.jpg?raw=true,오빠엄마가과일먹......,평범한 마을사람인줄 알고 말걸었더니 전투가 시작되었다.,문이 살짝 열린 곳에서 집 안을 호기심 어린 표정으로 들여다보고 있는 애니메이션 소녀의 모습입니다.,오빠엄마가과일먹......,평범한 마을사람인줄 알고 말걸었더니 전투가 시작되었다.,문이 살짝 열린 곳에서 집 안을 호기심 어린 표정으로 들여다보고 있는 애니메이션 소녀의 모습입니다.,"{""제목 번호"":""2""}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000194.jpg?raw=true,졸업사진,"아, 2번 카메라구나!",그림에는 한국의 전통 음식인 오징어가 줄에 매달려 바람에 말라가는 모습과 이를 살펴보는 사람이 보입니다.,"아, 2번 카메라구나!",그림에는 한국의 전통 음식인 오징어가 줄에 매달려 바람에 말라가는 모습과 이를 살펴보는 사람이 보입니다.,졸업사진,"{'제목 번호':'아, 2번 카메라구나!'}"
